FileName,soft_act_labels,soft_val_labels,annotators
27_DR-100_0090_7_sentence_2.wav,"[2, 1, 7, 3, 5, 4, 8, 3, 4]","[6, 5, 4, 7, 4, 5, 4, 6, 7]","['A1PUHCEBSOWETV', 'A394S7JSNUA3TS', 'A2CK0OXMPOR9LE', 'A1FHS282JP487T', 'A1ET2J1PIP0RGO', 'A1HXEXQTZCJ1DW', 'A3UWM3KJYEL5XU', 'A1FP3SH704X01V', 'self_report_27']"
24_DR-100_0100_9_sentence_1.wav,"[2, 4, 2, 4, 7, 2, 3, 5, 2]","[6, 5, 6, 5, 4, 3, 1, 6, 6]","['A1FHS282JP487T', 'A2CK0OXMPOR9LE', 'A1PUHCEBSOWETV', 'A27IABVBUZ9X8Z', 'A6FQHZ58DQ0S6', 'A1HXEXQTZCJ1DW', 'A1L98RD8AC1ST3', 'A1ET2J1PIP0RGO', 'self_report_24']"
28_DR-100_0095_5_sentence_8.wav,"[2, 6, 2, 2, 4, 2, 1, 3, 6]","[4, 2, 2, 5, 3, 3, 3, 3, 6]","['A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A27IABVBUZ9X8Z', 'A2VRDE2FHCBMF8', 'A2JP9IKRHNLRPI', 'A394S7JSNUA3TS', 'A1HXEXQTZCJ1DW', 'A2CK0OXMPOR9LE', 'self_report_28']"
24_DR-100_0100_9_sentence_3.wav,"[2, 6, 2, 4, 2, 3, 3, 7, 2]","[6, 7, 5, 4, 6, 6, 5, 8, 6]","['A1PUHCEBSOWETV', 'A1ET2J1PIP0RGO', 'A27IABVBUZ9X8Z', 'A3UWM3KJYEL5XU', 'A394S7JSNUA3TS', 'A1FHS282JP487T', 'A2VRDE2FHCBMF8', 'A12I4JOVZ1HZW8', 'self_report_24']"
24_DR-100_0100_1_sentence_6.wav,"[2, 4, 1, 2, 2, 6, 6, 3, 2]","[6, 8, 6, 6, 7, 6, 7, 6, 6]","['A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A394S7JSNUA3TS', 'ABI1EI8UQK6LK', 'A1L98RD8AC1ST3', 'A2CK0OXMPOR9LE', 'ARVXIBUCA8WDZ', 'A22QD6M0A2C77C', 'self_report_24']"
23_DR-100_0096_9_sentence_3.wav,"[2, 4, 6, 5, 3, 3, 2, 3, 6]","[6, 4, 8, 7, 5, 5, 7, 6, 7]","['A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A12I4JOVZ1HZW8', 'A27IABVBUZ9X8Z', 'A2VRDE2FHCBMF8', 'A2CK0OXMPOR9LE', 'A394S7JSNUA3TS', 'A1FHS282JP487T', 'self_report_23']"
28_DR-100_0095_7_sentence_7.wav,"[5, 2, 2, 4, 3, 3, 2, 1, 4]","[2, 7, 6, 6, 4, 5, 6, 6, 6]","['A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A1FHS282JP487T', 'A2JP9IKRHNLRPI', 'A1F1BIPJR11LSR', 'A2CK0OXMPOR9LE', 'A2VRDE2FHCBMF8', 'A27IABVBUZ9X8Z', 'self_report_28']"
24_DR-100_0100_1_sentence_3.wav,"[5, 2, 5, 3, 2, 8, 5, 4, 2]","[6, 6, 8, 7, 6, 9, 6, 7, 6]","['A2CK0OXMPOR9LE', 'A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A1L98RD8AC1ST3', 'A1FHS282JP487T', 'A12I4JOVZ1HZW8', 'A1B4KC5KP7FH1Z', 'A1FP3SH704X01V', 'self_report_24']"
23_DR-100_0096_5_sentence_8.wav,"[2, 3, 4, 3, 2, 3, 2, 2, 6]","[6, 6, 5, 6, 5, 5, 5, 5, 4]","['A1PUHCEBSOWETV', 'A1FHS282JP487T', 'A3UWM3KJYEL5XU', 'A22QD6M0A2C77C', 'A6FQHZ58DQ0S6', 'A2CK0OXMPOR9LE', 'A394S7JSNUA3TS', 'A1HXEXQTZCJ1DW', 'self_report_23']"
24_DR-100_0100_1_sentence_9.wav,"[2, 4, 3, 3, 2, 7, 5, 1, 2]","[7, 7, 6, 5, 6, 9, 5, 5, 6]","['A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A1FHS282JP487T', 'A2JP9IKRHNLRPI', 'A22QD6M0A2C77C', 'A12I4JOVZ1HZW8', 'A2CK0OXMPOR9LE', 'A1L98RD8AC1ST3', 'self_report_24']"
24_DR-100_0100_5_sentence_4.wav,"[2, 3, 2, 2, 2, 4, 4, 4, 5]","[4, 6, 6, 7, 3, 6, 5, 4, 5]","['A394S7JSNUA3TS', 'A2VRDE2FHCBMF8', 'A12I4JOVZ1HZW8', 'A1PUHCEBSOWETV', 'A22QD6M0A2C77C', 'A1ET2J1PIP0RGO', 'ARVXIBUCA8WDZ', 'A3UWM3KJYEL5XU', 'self_report_24']"
25_DR-100_0089_9_sentence_5.wav,"[2, 2, 2, 6, 4, 3, 3, 2, 4]","[5, 6, 4, 5, 4, 5, 3, 4, 4]","['A1FHS282JP487T', 'A1PUHCEBSOWETV', 'A394S7JSNUA3TS', 'A27SMEOPKV84VI', 'A2JP9IKRHNLRPI', 'A2CK0OXMPOR9LE', 'A27IABVBUZ9X8Z', 'A2KXARDIOGJL8T', 'self_report_25']"
27_DR-100_0090_3_sentence_17.wav,"[2, 9, 6, 4, 7, 6, 8, 7, 6]","[6, 7, 8, 8, 9, 7, 9, 2, 9]","['A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A1FHS282JP487T', 'A27IABVBUZ9X8Z', 'A1ET2J1PIP0RGO', 'A394S7JSNUA3TS', 'A12I4JOVZ1HZW8', 'A1L98RD8AC1ST3', 'self_report_27']"
26_DR-100_0091_7_sentence_7.wav,"[2, 6, 4, 3, 7, 4, 2, 3, 8]","[6, 9, 5, 5, 6, 7, 7, 7, 8]","['A1PUHCEBSOWETV', 'A12I4JOVZ1HZW8', 'A2VRDE2FHCBMF8', 'A1HXEXQTZCJ1DW', 'A27SMEOPKV84VI', 'A1FHS282JP487T', 'A1L98RD8AC1ST3', 'A2NJ7N8INZOB00', 'self_report_26']"
24_DR-100_0100_9_sentence_6.wav,"[5, 2, 2, 5, 2, 3, 6, 3, 2]","[7, 7, 4, 6, 7, 7, 8, 6, 6]","['A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A2VRDE2FHCBMF8', 'A2CK0OXMPOR9LE', 'ABI1EI8UQK6LK', 'A1FHS282JP487T', 'A12I4JOVZ1HZW8', 'A27IABVBUZ9X8Z', 'self_report_24']"
23_DR-100_0096_9_sentence_6.wav,"[4, 2, 4, 1, 3, 3, 3, 5, 6]","[6, 6, 7, 4, 5, 4, 7, 6, 7]","['A1FHS282JP487T', 'A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A319HGTKM0UY0V', 'A2VRDE2FHCBMF8', 'A394S7JSNUA3TS', 'A2KXARDIOGJL8T', 'A1ET2J1PIP0RGO', 'self_report_23']"
27_DR-100_0090_3_sentence_6.wav,"[2, 4, 3, 4, 4, 4, 6, 2, 6]","[6, 7, 5, 5, 7, 5, 7, 5, 9]","['A1PUHCEBSOWETV', 'A1FHS282JP487T', 'A394S7JSNUA3TS', 'A2JP9IKRHNLRPI', 'A2CK0OXMPOR9LE', 'A2VRDE2FHCBMF8', 'A1B4KC5KP7FH1Z', 'ABI1EI8UQK6LK', 'self_report_27']"
24_DR-100_0100_9_sentence_8.wav,"[2, 2, 6, 1, 6, 3, 5, 3, 2]","[6, 6, 4, 3, 3, 4, 4, 2, 6]","['A1PUHCEBSOWETV', 'A1FHS282JP487T', 'A27SMEOPKV84VI', 'A1L98RD8AC1ST3', 'A2CK0OXMPOR9LE', 'ABI1EI8UQK6LK', 'A3UWM3KJYEL5XU', 'A2NJ7N8INZOB00', 'self_report_24']"
27_DR-100_0090_9_sentence_4.wav,"[7, 8, 2, 4, 5, 9, 7, 5, 5]","[7, 8, 6, 6, 9, 7, 7, 7, 8]","['A27SMEOPKV84VI', 'A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A1FHS282JP487T', 'A1B4KC5KP7FH1Z', 'A2CK0OXMPOR9LE', 'A2VRDE2FHCBMF8', 'A2KXARDIOGJL8T', 'self_report_27']"
28_DR-100_0095_5_sentence_4.wav,"[5, 2, 3, 1, 2, 3, 2, 5, 6]","[2, 6, 3, 5, 3, 5, 4, 4, 6]","['A1PUHCEBSOWETV', 'A1FHS282JP487T', 'A12I4JOVZ1HZW8', 'A2VRDE2FHCBMF8', 'A27IABVBUZ9X8Z', 'A2CK0OXMPOR9LE', 'A1HXEXQTZCJ1DW', 'A1B4KC5KP7FH1Z', 'self_report_28']"
27_DR-100_0090_5_sentence_3.wav,"[4, 2, 7, 7, 2, 3, 6, 2, 5]","[6, 6, 7, 7, 5, 6, 6, 6, 7]","['A1FHS282JP487T', 'A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A12I4JOVZ1HZW8', 'A394S7JSNUA3TS', 'A1HXEXQTZCJ1DW', 'A22QD6M0A2C77C', 'A2KXARDIOGJL8T', 'self_report_27']"
27_DR-100_0090_3_sentence_16.wav,"[7, 2, 5, 5, 6, 6, 8, 8, 6]","[3, 6, 7, 7, 7, 6, 5, 6, 9]","['A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A1FHS282JP487T', 'A1B4KC5KP7FH1Z', 'A22QD6M0A2C77C', 'A2VRDE2FHCBMF8', 'A2CK0OXMPOR9LE', 'A319HGTKM0UY0V', 'self_report_27']"
25_DR-100_0089_5_sentence_3.wav,"[4, 3, 1, 2, 2, 3, 1, 1, 7]","[3, 5, 5, 5, 6, 6, 5, 5, 8]","['A1PUHCEBSOWETV', 'A2CK0OXMPOR9LE', 'A1L98RD8AC1ST3', 'A394S7JSNUA3TS', 'A1FHS282JP487T', 'A22QD6M0A2C77C', 'ABI1EI8UQK6LK', 'A2KXARDIOGJL8T', 'self_report_25']"
27_DR-100_0090_9_sentence_6.wav,"[3, 2, 4, 5, 5, 4, 5, 7, 5]","[6, 6, 4, 6, 5, 5, 4, 5, 8]","['A1FHS282JP487T', 'A1PUHCEBSOWETV', 'A394S7JSNUA3TS', 'A2JP9IKRHNLRPI', 'A27SMEOPKV84VI', 'ABI1EI8UQK6LK', 'A22QD6M0A2C77C', 'A2CK0OXMPOR9LE', 'self_report_27']"
23_DR-100_0096_3_sentence_3.wav,"[2, 3, 3, 3, 3, 2, 5, 1, 6]","[7, 5, 6, 5, 5, 4, 7, 2, 7]","['A1PUHCEBSOWETV', 'A2CK0OXMPOR9LE', 'A1FHS282JP487T', 'A2VRDE2FHCBMF8', 'A22QD6M0A2C77C', 'A394S7JSNUA3TS', 'A1B4KC5KP7FH1Z', 'A2NJ7N8INZOB00', 'self_report_23']"
24_DR-100_0100_1_sentence_2.wav,"[6, 4, 4, 2, 2, 3, 1, 5, 2]","[6, 3, 3, 6, 6, 7, 5, 4, 6]","['A1ET2J1PIP0RGO', 'A3UWM3KJYEL5XU', 'A2JP9IKRHNLRPI', 'A1PUHCEBSOWETV', 'A1FHS282JP487T', 'A12I4JOVZ1HZW8', 'A394S7JSNUA3TS', 'A22QD6M0A2C77C', 'self_report_24']"
21_DR-100_0089_5_sentence_4.wav,"[2, 2, 2, 4, 2, 2, 2, 4, 2]","[6, 7, 5, 4, 5, 5, 5, 5, 5]","['A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A2VRDE2FHCBMF8', 'A1B4KC5KP7FH1Z', 'A22QD6M0A2C77C', 'A319HGTKM0UY0V', 'A1FHS282JP487T', 'A1ET2J1PIP0RGO', 'self_report_21']"
27_DR-100_0090_9_sentence_15.wav,"[6, 4, 2, 2, 5, 7, 3, 1, 5]","[6, 6, 7, 8, 5, 9, 6, 7, 8]","['A27SMEOPKV84VI', 'A1FHS282JP487T', 'A1PUHCEBSOWETV', 'ALQPGVQZEZSUE', 'A2VRDE2FHCBMF8', 'A12I4JOVZ1HZW8', 'A394S7JSNUA3TS', 'A2NJ7N8INZOB00', 'self_report_27']"
27_DR-100_0090_5_sentence_9.wav,"[5, 3, 6, 3, 5, 7, 5, 4, 5]","[7, 7, 5, 7, 7, 6, 6, 6, 7]","['A1FHS282JP487T', 'A1PUHCEBSOWETV', 'A1HXEXQTZCJ1DW', 'ABI1EI8UQK6LK', 'A1B4KC5KP7FH1Z', 'A2CK0OXMPOR9LE', 'A1ET2J1PIP0RGO', 'A27IABVBUZ9X8Z', 'self_report_27']"
25_DR-100_0089_1_sentence_4.wav,"[2, 2, 4, 4, 1, 6, 3, 3, 3]","[6, 5, 6, 6, 7, 8, 6, 7, 6]","['A1PUHCEBSOWETV', 'A2VRDE2FHCBMF8', 'A1FHS282JP487T', 'A3UWM3KJYEL5XU', 'A27IABVBUZ9X8Z', 'A12I4JOVZ1HZW8', 'A22QD6M0A2C77C', 'A394S7JSNUA3TS', 'self_report_25']"
24_DR-100_0100_1_sentence_11.wav,"[2, 2, 1, 3, 2, 5, 5, 3, 2]","[6, 6, 6, 5, 6, 6, 7, 7, 6]","['A1FHS282JP487T', 'A1PUHCEBSOWETV', 'A394S7JSNUA3TS', 'A2CK0OXMPOR9LE', 'A1B4KC5KP7FH1Z', 'A27SMEOPKV84VI', 'A27IABVBUZ9X8Z', 'A1L98RD8AC1ST3', 'self_report_24']"
23_DR-100_0096_5_sentence_1.wav,"[2, 3, 4, 2, 3, 3, 2, 2, 6]","[6, 5, 7, 6, 5, 5, 5, 5, 4]","['A1PUHCEBSOWETV', 'A27IABVBUZ9X8Z', 'A22QD6M0A2C77C', 'A1FHS282JP487T', 'A2VRDE2FHCBMF8', 'A2CK0OXMPOR9LE', 'A2KXARDIOGJL8T', 'A2NJ7N8INZOB00', 'self_report_23']"
21_DR-100_0089_9_sentence_8.wav,"[1, 2, 2, 1, 2, 2, 4, 3, 2]","[5, 6, 6, 6, 6, 5, 6, 5, 5]","['A1FHS282JP487T', 'A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A394S7JSNUA3TS', 'A12I4JOVZ1HZW8', 'A2VRDE2FHCBMF8', 'A2JP9IKRHNLRPI', 'A2CK0OXMPOR9LE', 'self_report_21']"
26_DR-100_0091_1_sentence_3.wav,"[6, 2, 5, 3, 4, 3, 7, 2, 7]","[6, 6, 7, 6, 5, 6, 6, 6, 8]","['A1ET2J1PIP0RGO', 'A1PUHCEBSOWETV', 'A12I4JOVZ1HZW8', 'A1FHS282JP487T', 'A2VRDE2FHCBMF8', 'A1F1BIPJR11LSR', 'A2CK0OXMPOR9LE', 'A1FP3SH704X01V', 'self_report_26']"
26_DR-100_0091_7_sentence_12.wav,"[3, 6, 2, 6, 6, 4, 3, 3, 8]","[3, 8, 6, 7, 6, 6, 2, 7, 8]","['A3UWM3KJYEL5XU', 'A2VRDE2FHCBMF8', 'A1PUHCEBSOWETV', 'A2CK0OXMPOR9LE', 'A12I4JOVZ1HZW8', 'A1B4KC5KP7FH1Z', 'A1L98RD8AC1ST3', 'A1FHS282JP487T', 'self_report_26']"
26_DR-100_0091_9_sentence_8.wav,"[3, 2, 2, 7, 3, 5, 5, 3, 8]","[5, 6, 7, 6, 6, 6, 5, 6, 9]","['A3UWM3KJYEL5XU', 'A1FHS282JP487T', 'A1PUHCEBSOWETV', 'A27SMEOPKV84VI', 'A22QD6M0A2C77C', 'A1FP3SH704X01V', 'A2VRDE2FHCBMF8', 'A27IABVBUZ9X8Z', 'self_report_26']"
27_DR-100_0090_1_sentence_3.wav,"[2, 7, 4, 6, 4, 5, 3, 5, 4]","[6, 3, 7, 7, 2, 6, 4, 5, 6]","['A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A1FHS282JP487T', 'A2CK0OXMPOR9LE', 'A22QD6M0A2C77C', 'A1B4KC5KP7FH1Z', 'A394S7JSNUA3TS', 'A2VRDE2FHCBMF8', 'self_report_27']"
21_DR-100_0089_5_sentence_1.wav,"[3, 2, 1, 3, 2, 1, 2, 2, 2]","[3, 6, 4, 6, 5, 5, 4, 4, 5]","['A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A27IABVBUZ9X8Z', 'A1FHS282JP487T', 'A2CK0OXMPOR9LE', 'A1L98RD8AC1ST3', 'A394S7JSNUA3TS', 'A22QD6M0A2C77C', 'self_report_21']"
21_DR-100_0089_7_sentence_2.wav,"[1, 3, 2, 4, 5, 6, 2, 6, 2]","[5, 2, 6, 4, 3, 5, 4, 4, 5]","['A1FHS282JP487T', 'A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A27SMEOPKV84VI', 'A2JP9IKRHNLRPI', 'A12I4JOVZ1HZW8', 'ABI1EI8UQK6LK', 'ARVXIBUCA8WDZ', 'self_report_21']"
26_DR-100_0091_9_sentence_1.wav,"[3, 2, 2, 7, 7, 2, 5, 4, 8]","[4, 6, 6, 7, 6, 6, 6, 6, 9]","['A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A1FHS282JP487T', 'A2CK0OXMPOR9LE', 'A6FQHZ58DQ0S6', 'A2KXARDIOGJL8T', 'ARVXIBUCA8WDZ', 'A22QD6M0A2C77C', 'self_report_26']"
28_DR-100_0095_5_sentence_9.wav,"[2, 2, 3, 3, 3, 2, 1, 1, 6]","[6, 3, 4, 2, 5, 5, 4, 6, 6]","['A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A394S7JSNUA3TS', 'A2JP9IKRHNLRPI', 'A2CK0OXMPOR9LE', 'A2VRDE2FHCBMF8', 'A2RYRS301XIZZD', 'A1FHS282JP487T', 'self_report_28']"
28_DR-100_0095_9_sentence_4.wav,"[4, 2, 2, 4, 4, 2, 2, 1, 6]","[4, 3, 4, 5, 3, 7, 4, 5, 7]","['A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A2VRDE2FHCBMF8', 'A2CK0OXMPOR9LE', 'A2JP9IKRHNLRPI', 'A1FHS282JP487T', 'A394S7JSNUA3TS', 'A2KXARDIOGJL8T', 'self_report_28']"
26_DR-100_0091_7_sentence_4.wav,"[6, 2, 2, 2, 3, 6, 1, 5, 8]","[5, 6, 5, 6, 6, 6, 5, 6, 8]","['A27SMEOPKV84VI', 'A1PUHCEBSOWETV', 'A12I4JOVZ1HZW8', 'A27IABVBUZ9X8Z', 'A1FHS282JP487T', 'ARVXIBUCA8WDZ', 'A394S7JSNUA3TS', 'A1F1BIPJR11LSR', 'self_report_26']"
25_DR-100_0089_3_sentence_7.wav,"[3, 6, 2, 3, 3, 5, 5, 2, 5]","[6, 3, 6, 4, 4, 4, 3, 3, 4]","['A1FHS282JP487T', 'A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A394S7JSNUA3TS', 'A2VRDE2FHCBMF8', 'A27SMEOPKV84VI', 'A6FQHZ58DQ0S6', 'A2NJ7N8INZOB00', 'self_report_25']"
21_DR-100_0089_1_sentence_2.wav,"[3, 4, 2, 4, 1, 1, 1, 1, 1]","[5, 6, 6, 5, 5, 5, 5, 5, 5]","['A2JP9IKRHNLRPI', 'A1FHS282JP487T', 'A1PUHCEBSOWETV', 'A1ET2J1PIP0RGO', 'A319HGTKM0UY0V', 'A27IABVBUZ9X8Z', 'A2NJ7N8INZOB00', 'A2KXARDIOGJL8T', 'self_report_21']"
24_DR-100_0100_1_sentence_10.wav,"[2, 3, 3, 5, 4, 4, 3, 2, 2]","[6, 7, 6, 7, 8, 7, 7, 8, 6]","['A1PUHCEBSOWETV', 'A394S7JSNUA3TS', 'A1FHS282JP487T', 'A3UWM3KJYEL5XU', 'A27IABVBUZ9X8Z', 'A22QD6M0A2C77C', 'A1L98RD8AC1ST3', 'A1HXEXQTZCJ1DW', 'self_report_24']"
27_DR-100_0090_3_sentence_15.wav,"[5, 6, 7, 6, 2, 4, 8, 7, 6]","[7, 7, 6, 9, 6, 3, 7, 6, 9]","['A1FHS282JP487T', 'A1ET2J1PIP0RGO', 'A2VRDE2FHCBMF8', 'A12I4JOVZ1HZW8', 'A1PUHCEBSOWETV', 'A22QD6M0A2C77C', 'A2CK0OXMPOR9LE', 'A394S7JSNUA3TS', 'self_report_27']"
25_DR-100_0089_7_sentence_7.wav,"[5, 2, 3, 3, 2, 3, 2, 3, 5]","[6, 6, 5, 7, 7, 6, 4, 8, 7]","['A1ET2J1PIP0RGO', 'A1PUHCEBSOWETV', 'A2CK0OXMPOR9LE', 'A1HXEXQTZCJ1DW', 'ABI1EI8UQK6LK', 'A2VRDE2FHCBMF8', 'A2KXARDIOGJL8T', 'A22QD6M0A2C77C', 'self_report_25']"
27_DR-100_0090_9_sentence_11.wav,"[5, 4, 2, 5, 7, 4, 4, 4, 5]","[6, 7, 6, 6, 7, 6, 6, 7, 8]","['A1ET2J1PIP0RGO', 'A1FHS282JP487T', 'A1PUHCEBSOWETV', 'A2VRDE2FHCBMF8', 'A27IABVBUZ9X8Z', 'A1F1BIPJR11LSR', 'A1FP3SH704X01V', 'A2KXARDIOGJL8T', 'self_report_27']"
27_DR-100_0090_5_sentence_1.wav,"[2, 5, 5, 3, 3, 3, 6, 3, 5]","[6, 5, 6, 4, 6, 5, 5, 6, 7]","['A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A12I4JOVZ1HZW8', 'A27IABVBUZ9X8Z', 'A1FHS282JP487T', 'A394S7JSNUA3TS', 'A2CK0OXMPOR9LE', 'A22QD6M0A2C77C', 'self_report_27']"
24_DR-100_0100_5_sentence_8.wav,"[2, 4, 2, 2, 7, 2, 4, 2, 5]","[6, 6, 6, 4, 8, 3, 3, 3, 5]","['A1PUHCEBSOWETV', 'A3UWM3KJYEL5XU', 'A1FHS282JP487T', 'A2VRDE2FHCBMF8', 'A12I4JOVZ1HZW8', 'A1HXEXQTZCJ1DW', 'A22QD6M0A2C77C', 'A2NJ7N8INZOB00', 'self_report_24']"
21_DR-100_0089_1_sentence_6.wav,"[6, 2, 3, 1, 4, 2, 7, 1, 1]","[6, 6, 8, 6, 6, 6, 8, 8, 5]","['A27SMEOPKV84VI', 'A1PUHCEBSOWETV', 'A22QD6M0A2C77C', 'A394S7JSNUA3TS', 'A2JP9IKRHNLRPI', 'A1FHS282JP487T', 'A12I4JOVZ1HZW8', 'A1L98RD8AC1ST3', 'self_report_21']"
24_DR-100_0100_7_sentence_8.wav,"[2, 4, 5, 6, 6, 6, 1, 2, 2]","[6, 7, 5, 5, 4, 5, 6, 6, 5]","['A1PUHCEBSOWETV', 'A2VRDE2FHCBMF8', 'A2JP9IKRHNLRPI', 'A27SMEOPKV84VI', 'A1ET2J1PIP0RGO', 'A2CK0OXMPOR9LE', 'A394S7JSNUA3TS', 'A27IABVBUZ9X8Z', 'self_report_24']"
10_DR-100_0074_9_sentence_5.wav,"[4, 5, 3, 2, 5, 5, 5, 3, 8]","[6, 6, 7, 6, 7, 6, 7, 6, 7]","['A2I3Y0L38HMQLZ', 'A27SMEOPKV84VI', 'A22QD6M0A2C77C', 'A1PUHCEBSOWETV', 'A1ET2J1PIP0RGO', 'AA9V4NE8SOA4I', 'A2JP9IKRHNLRPI', 'A27PBC5O3Z5ZED', 'self_report_10']"
01_DR-100_0079_1_sentence_1.wav,"[2, 2, 3, 4, 3, 3, 2, 6, 7]","[6, 6, 7, 6, 5, 6, 5, 5, 8]","['A2VRDE2FHCBMF8', 'A394S7JSNUA3TS', 'A1PUHCEBSOWETV', 'A2B8HPIZDKYKDR', 'AFDC9A6Z60W2Z', 'ARVXIBUCA8WDZ', 'A2MUCL20GTQJA0', 'A27SMEOPKV84VI', 'self_report_01']"
02_DR-100_0070_1_sentence_4.wav,"[3, 4, 2, 2, 4, 3, 6, 3, 7]","[6, 6, 6, 5, 5, 7, 6, 7, 6]","['A27SMEOPKV84VI', 'A2I3Y0L38HMQLZ', 'A1PUHCEBSOWETV', 'A2VRDE2FHCBMF8', 'A2TBXASXZIRNNW', 'A394S7JSNUA3TS', 'A1Y0Y6U906ABT5', 'A2MUCL20GTQJA0', 'self_report_02']"
05_DR-100_0072_1_sentence_8.wav,"[3, 4, 7, 2, 4, 5, 6, 6, 7]","[6, 7, 7, 6, 6, 7, 7, 7, 4]","['A2VRDE2FHCBMF8', 'A22QD6M0A2C77C', 'AA9V4NE8SOA4I', 'A1PUHCEBSOWETV', 'A27PBC5O3Z5ZED', 'A1F1BIPJR11LSR', 'A3UWM3KJYEL5XU', 'A2NJ7N8INZOB00', 'self_report_05']"
03_DR-100_0071_9_sentence_4.wav,"[8, 3, 6, 7, 7, 6, 2, 6, 3]","[1, 4, 2, 2, 7, 2, 6, 3, 4]","['A2TBXASXZIRNNW', 'A2VRDE2FHCBMF8', 'A2JP9IKRHNLRPI', 'AHZPOM46IUJ2N', 'ARVXIBUCA8WDZ', 'A3UWM3KJYEL5XU', 'A1PUHCEBSOWETV', 'A3G0T5Y7OSC76S', 'self_report_03']"
07_DR-100_0076_9_sentence_8.wav,"[3, 5, 1, 2, 5, 2, 1, 5, 3]","[6, 6, 9, 6, 5, 6, 6, 7, 6]","['A1FHS282JP487T', 'A1ET2J1PIP0RGO', 'A1PZ1YZAQEXRSQ', 'A1FP3SH704X01V', 'A2MUCL20GTQJA0', 'A1PUHCEBSOWETV', 'A2FFNO6G4FEE2N', 'A3UWM3KJYEL5XU', 'self_report_07']"
05_DR-100_0072_1_sentence_3.wav,"[6, 3, 5, 3, 2, 5, 3, 5, 7]","[7, 6, 7, 6, 6, 7, 6, 7, 4]","['ARVXIBUCA8WDZ', 'A3GLUDQZGEJL5G', 'A1B4KC5KP7FH1Z', 'A1FHS282JP487T', 'A2EOOF9D135HQ1', 'A2I3Y0L38HMQLZ', 'A27PBC5O3Z5ZED', 'A2JP9IKRHNLRPI', 'self_report_05']"
08_DR-100_0077_1_sentence_3.wav,"[4, 5, 2, 3, 2, 3, 4, 3, 5]","[5, 4, 6, 6, 4, 6, 4, 4, 6]","['ARVXIBUCA8WDZ', 'A1B4KC5KP7FH1Z', 'A1PUHCEBSOWETV', 'A2TJGFPBFEIXMJ', 'A394S7JSNUA3TS', 'A27PBC5O3Z5ZED', 'A2JP9IKRHNLRPI', 'A2FFNO6G4FEE2N', 'self_report_08']"
03_DR-100_0071_1_sentence_7.wav,"[6, 2, 2, 3, 7, 4, 3, 7, 4]","[9, 4, 6, 5, 6, 4, 7, 8, 5]","['A2B6WQG0A9CKXQ', 'A394S7JSNUA3TS', 'A1PUHCEBSOWETV', 'A2VRDE2FHCBMF8', 'A27SMEOPKV84VI', 'A27PBC5O3Z5ZED', 'A1FP3SH704X01V', 'A3UWM3KJYEL5XU', 'self_report_03']"
01_DR-100_0079_5_sentence_3.wav,"[5, 2, 4, 3, 4, 5, 2, 2, 3, 5]","[3, 6, 6, 4, 3, 3, 6, 4, 3, 4]","['A2JP9IKRHNLRPI', 'A1PUHCEBSOWETV', 'AHZPOM46IUJ2N', 'A394S7JSNUA3TS', 'A3UWM3KJYEL5XU', 'A1B4KC5KP7FH1Z', 'A1FHS282JP487T', 'A3GLUDQZGEJL5G', 'A1HXEXQTZCJ1DW', 'self_report_01']"
02_DR-100_0070_5_sentence_5.wav,"[3, 3, 1, 2, 2, 2, 4, 1, 8]","[6, 5, 6, 5, 6, 4, 6, 5, 7]","['AHZPOM46IUJ2N', 'A2VRDE2FHCBMF8', 'A2EOOF9D135HQ1', 'A3KCUB6P3IE8NL', 'A1FHS282JP487T', 'A1FP3SH704X01V', 'A1ET2J1PIP0RGO', 'A10GZ0SWBZIRBK', 'self_report_02']"
