,Dataset,FileName,AudioLength
100106,MSP-Podcast,MSP-PODCAST_0726_0354.wav,5.1999375
100107,MSP-Podcast,MSP-PODCAST_0726_0355_0001.wav,3.4
100108,MSP-Podcast,MSP-PODCAST_0726_0356.wav,2.99
100109,MSP-Podcast,MSP-PODCAST_0726_0357.wav,3.91
100110,MSP-Podcast,MSP-PODCAST_0726_0359_0002.wav,3.2600625
100111,MSP-Podcast,MSP-PODCAST_0726_0359_0003.wav,8.2100625
100112,MSP-Podcast,MSP-PODCAST_0726_0360.wav,4.98
100113,MSP-Podcast,MSP-PODCAST_0726_0362.wav,8.3699375
100114,MSP-Podcast,MSP-PODCAST_0726_0363.wav,3.57
100115,MSP-Podcast,MSP-PODCAST_0726_0365.wav,3.07
100116,MSP-Podcast,MSP-PODCAST_0726_0368.wav,4.42
100117,MSP-Podcast,MSP-PODCAST_0726_0369.wav,4.06
100118,MSP-Podcast,MSP-PODCAST_0726_0370_0002.wav,10.5800625
100119,MSP-Podcast,MSP-PODCAST_0726_0372.wav,5.4499375
100120,MSP-Podcast,MSP-PODCAST_0726_0373.wav,2.92
100121,MSP-Podcast,MSP-PODCAST_0726_0374.wav,4.49
100122,MSP-Podcast,MSP-PODCAST_0726_0380.wav,3.6799375
100123,MSP-Podcast,MSP-PODCAST_0726_0381.wav,5.8299375
100124,MSP-Podcast,MSP-PODCAST_0726_0382.wav,4.37
100125,MSP-Podcast,MSP-PODCAST_0726_0383.wav,5.71
100126,MSP-Podcast,MSP-PODCAST_0726_0385.wav,8.79
100127,MSP-Podcast,MSP-PODCAST_0726_0389.wav,4.3
100128,MSP-Podcast,MSP-PODCAST_0726_0391.wav,7.86
100129,MSP-Podcast,MSP-PODCAST_0726_0392.wav,2.98
100130,MSP-Podcast,MSP-PODCAST_0726_0395.wav,5.44
100131,MSP-Podcast,MSP-PODCAST_0726_0396.wav,8.8699375
100132,MSP-Podcast,MSP-PODCAST_0726_0397.wav,2.91
100133,MSP-Podcast,MSP-PODCAST_0726_0398.wav,5.39
100134,MSP-Podcast,MSP-PODCAST_0726_0400.wav,4.75
100135,MSP-Podcast,MSP-PODCAST_0726_0401.wav,4.73
100136,MSP-Podcast,MSP-PODCAST_0726_0402.wav,5.29
100137,MSP-Podcast,MSP-PODCAST_0726_0403.wav,3.92
100138,MSP-Podcast,MSP-PODCAST_0726_0404_0001.wav,5.3
100139,MSP-Podcast,MSP-PODCAST_0726_0405.wav,4.74
100140,MSP-Podcast,MSP-PODCAST_0727_0013.wav,5.95
100141,MSP-Podcast,MSP-PODCAST_0727_0033.wav,6.82
100142,MSP-Podcast,MSP-PODCAST_0727_0053.wav,3.7
100143,MSP-Podcast,MSP-PODCAST_0727_0141.wav,5.62
100144,MSP-Podcast,MSP-PODCAST_0727_0161.wav,7.168
100145,MSP-Podcast,MSP-PODCAST_0727_0163.wav,7.49
100146,MSP-Podcast,MSP-PODCAST_0727_0164.wav,9.984
100147,MSP-Podcast,MSP-PODCAST_0727_0166.wav,4.736
100148,MSP-Podcast,MSP-PODCAST_0727_0169.wav,8.832
100149,MSP-Podcast,MSP-PODCAST_0727_0172.wav,4.864
100150,MSP-Podcast,MSP-PODCAST_0727_0174.wav,5.248
100151,MSP-Podcast,MSP-PODCAST_0727_0182.wav,6.656
100152,MSP-Podcast,MSP-PODCAST_0727_0183.wav,4.29
100153,MSP-Podcast,MSP-PODCAST_0727_0186.wav,8.23
100154,MSP-Podcast,MSP-PODCAST_0727_0191.wav,5.632
100155,MSP-Podcast,MSP-PODCAST_0727_0193.wav,7.424
100156,MSP-Podcast,MSP-PODCAST_0727_0194.wav,5.76
100157,MSP-Podcast,MSP-PODCAST_0727_0195.wav,8.32
100158,MSP-Podcast,MSP-PODCAST_0727_0198.wav,3.072
100159,MSP-Podcast,MSP-PODCAST_0727_0200.wav,7.552
100160,MSP-Podcast,MSP-PODCAST_0727_0203.wav,9.856
100161,MSP-Podcast,MSP-PODCAST_0727_0204.wav,9.6
100162,MSP-Podcast,MSP-PODCAST_0727_0206.wav,6.38
100163,MSP-Podcast,MSP-PODCAST_0727_0207.wav,2.688
100164,MSP-Podcast,MSP-PODCAST_0727_0208.wav,3.8
100165,MSP-Podcast,MSP-PODCAST_0727_0209.wav,10.112
100166,MSP-Podcast,MSP-PODCAST_0727_0210.wav,6.65
100167,MSP-Podcast,MSP-PODCAST_0727_0212.wav,6.528
100168,MSP-Podcast,MSP-PODCAST_0727_0213.wav,9.216
100169,MSP-Podcast,MSP-PODCAST_0727_0214.wav,4.48
100170,MSP-Podcast,MSP-PODCAST_0727_0215.wav,5.55
100171,MSP-Podcast,MSP-PODCAST_0727_0221.wav,4.736
100172,MSP-Podcast,MSP-PODCAST_0727_0231.wav,7.72
100173,MSP-Podcast,MSP-PODCAST_0727_0237.wav,7.04
100174,MSP-Podcast,MSP-PODCAST_0727_0242.wav,3.072
100175,MSP-Podcast,MSP-PODCAST_0727_0244.wav,5.76
100176,MSP-Podcast,MSP-PODCAST_0727_0245.wav,4.736
100177,MSP-Podcast,MSP-PODCAST_0727_0246.wav,5.248
100178,MSP-Podcast,MSP-PODCAST_0727_0249_0002.wav,10.5700625
100179,MSP-Podcast,MSP-PODCAST_0727_0251.wav,5.888
100180,MSP-Podcast,MSP-PODCAST_0727_0252.wav,5.632
100181,MSP-Podcast,MSP-PODCAST_0727_0253.wav,3.0
100182,MSP-Podcast,MSP-PODCAST_0727_0255.wav,6.528
100183,MSP-Podcast,MSP-PODCAST_0727_0256_0001.wav,3.7
100184,MSP-Podcast,MSP-PODCAST_0727_0259.wav,9.216
100185,MSP-Podcast,MSP-PODCAST_0727_0260.wav,3.072
100186,MSP-Podcast,MSP-PODCAST_0727_0261.wav,9.6
100187,MSP-Podcast,MSP-PODCAST_0727_0262.wav,6.4
100188,MSP-Podcast,MSP-PODCAST_0727_0263.wav,7.552
100189,MSP-Podcast,MSP-PODCAST_0727_0265.wav,6.93
100190,MSP-Podcast,MSP-PODCAST_0727_0268.wav,3.712
100191,MSP-Podcast,MSP-PODCAST_0727_0269_0001.wav,5.57
100192,MSP-Podcast,MSP-PODCAST_0727_0269_0003.wav,6.2100625
100193,MSP-Podcast,MSP-PODCAST_0727_0271.wav,3.84
100194,MSP-Podcast,MSP-PODCAST_0727_0274_0001.wav,2.76
100195,MSP-Podcast,MSP-PODCAST_0727_0275.wav,10.112
100196,MSP-Podcast,MSP-PODCAST_0727_0283.wav,7.424
100197,MSP-Podcast,MSP-PODCAST_0727_0284.wav,8.064
100198,MSP-Podcast,MSP-PODCAST_0727_0285.wav,3.95
100199,MSP-Podcast,MSP-PODCAST_0727_0288.wav,4.736
100200,MSP-Podcast,MSP-PODCAST_0727_0289.wav,7.68
100201,MSP-Podcast,MSP-PODCAST_0727_0290.wav,6.016
100202,MSP-Podcast,MSP-PODCAST_0727_0291.wav,3.712
100203,MSP-Podcast,MSP-PODCAST_0727_0293.wav,3.02
100204,MSP-Podcast,MSP-PODCAST_0727_0294.wav,5.41
100205,MSP-Podcast,MSP-PODCAST_0728_0001_0001.wav,4.37
100206,MSP-Podcast,MSP-PODCAST_0728_0023.wav,4.92
100207,MSP-Podcast,MSP-PODCAST_0728_0026_0001.wav,7.07
100208,MSP-Podcast,MSP-PODCAST_0728_0029.wav,4.31
100209,MSP-Podcast,MSP-PODCAST_0728_0036_0001.wav,5.74
100210,MSP-Podcast,MSP-PODCAST_0728_0036_0003.wav,4.5800625
100211,MSP-Podcast,MSP-PODCAST_0728_0039.wav,10.07
100212,MSP-Podcast,MSP-PODCAST_0728_0047_0003.wav,5.2500625
100213,MSP-Podcast,MSP-PODCAST_0728_0058_0004.wav,4.2600625
100214,MSP-Podcast,MSP-PODCAST_0728_0063.wav,3.73
100215,MSP-Podcast,MSP-PODCAST_0728_0071_0003.wav,4.2800625
100216,MSP-Podcast,MSP-PODCAST_0728_0072_0002.wav,6.5600625
100217,MSP-Podcast,MSP-PODCAST_0728_0073_0001.wav,5.23
100218,MSP-Podcast,MSP-PODCAST_0728_0092_0003.wav,3.2900625
100219,MSP-Podcast,MSP-PODCAST_0728_0096.wav,3.3899375
100220,MSP-Podcast,MSP-PODCAST_0728_0102.wav,9.68
100221,MSP-Podcast,MSP-PODCAST_0728_0106.wav,10.11
100222,MSP-Podcast,MSP-PODCAST_0728_0107_0001.wav,5.88
100223,MSP-Podcast,MSP-PODCAST_0728_0110.wav,7.34
100224,MSP-Podcast,MSP-PODCAST_0728_0114.wav,4.97
100225,MSP-Podcast,MSP-PODCAST_0728_0117_0003.wav,3.15
100226,MSP-Podcast,MSP-PODCAST_0728_0131_0003.wav,8.3000625
100227,MSP-Podcast,MSP-PODCAST_0728_0137_0002.wav,10.5500625
100228,MSP-Podcast,MSP-PODCAST_0728_0142_0001.wav,4.51
100229,MSP-Podcast,MSP-PODCAST_0728_0143.wav,4.61
100230,MSP-Podcast,MSP-PODCAST_0728_0145.wav,3.2699375
100231,MSP-Podcast,MSP-PODCAST_0728_0152_0001.wav,4.0199375
100232,MSP-Podcast,MSP-PODCAST_0728_0155.wav,6.31
100233,MSP-Podcast,MSP-PODCAST_0728_0156_0001.wav,4.57
100234,MSP-Podcast,MSP-PODCAST_0728_0160.wav,7.49
100235,MSP-Podcast,MSP-PODCAST_0728_0163.wav,5.19
100236,MSP-Podcast,MSP-PODCAST_0728_0164.wav,3.96
100237,MSP-Podcast,MSP-PODCAST_0728_0168.wav,2.86
100238,MSP-Podcast,MSP-PODCAST_0728_0190.wav,8.19
100239,MSP-Podcast,MSP-PODCAST_0728_0203.wav,7.14
100240,MSP-Podcast,MSP-PODCAST_0728_0206.wav,5.78
100241,MSP-Podcast,MSP-PODCAST_0728_0220_0004.wav,4.4300625
100242,MSP-Podcast,MSP-PODCAST_0728_0232_0004.wav,3.6100625
100243,MSP-Podcast,MSP-PODCAST_0728_0240.wav,3.0699375
100244,MSP-Podcast,MSP-PODCAST_0728_0250_0002.wav,3.2700625
100245,MSP-Podcast,MSP-PODCAST_0728_0253.wav,3.72
100246,MSP-Podcast,MSP-PODCAST_0728_0260.wav,2.85
100247,MSP-Podcast,MSP-PODCAST_0728_0267_0002.wav,5.2600625
100248,MSP-Podcast,MSP-PODCAST_0728_0275.wav,3.23
100249,MSP-Podcast,MSP-PODCAST_0728_0278_0002.wav,4.2100625
100250,MSP-Podcast,MSP-PODCAST_0728_0287.wav,4.56
100251,MSP-Podcast,MSP-PODCAST_0728_0288.wav,4.29
100252,MSP-Podcast,MSP-PODCAST_0728_0303_0001.wav,3.7
100253,MSP-Podcast,MSP-PODCAST_0728_0307.wav,3.01
100254,MSP-Podcast,MSP-PODCAST_0728_0311_0001.wav,4.13
100255,MSP-Podcast,MSP-PODCAST_0728_0311_0003.wav,4.2800625
100256,MSP-Podcast,MSP-PODCAST_0728_0314_0004.wav,7.5100625
100257,MSP-Podcast,MSP-PODCAST_0728_0319_0002.wav,9.7500625
100258,MSP-Podcast,MSP-PODCAST_0728_0321_0002.wav,7.7600625
100259,MSP-Podcast,MSP-PODCAST_0728_0324_0004.wav,3.8400625
100260,MSP-Podcast,MSP-PODCAST_0728_0329_0003.wav,3.5100625
100261,MSP-Podcast,MSP-PODCAST_0728_0343.wav,3.62
100262,MSP-Podcast,MSP-PODCAST_0728_0353.wav,6.2199375
100263,MSP-Podcast,MSP-PODCAST_0728_0366_0001.wav,2.91
100264,MSP-Podcast,MSP-PODCAST_0728_0379_0001.wav,7.33
100265,MSP-Podcast,MSP-PODCAST_0728_0386.wav,5.25
100266,MSP-Podcast,MSP-PODCAST_0728_0392.wav,9.95
100267,MSP-Podcast,MSP-PODCAST_0743_0011.wav,6.06
100268,MSP-Podcast,MSP-PODCAST_0743_0017_0001.wav,7.09
100269,MSP-Podcast,MSP-PODCAST_0743_0018_0001.wav,3.73
100270,MSP-Podcast,MSP-PODCAST_0743_0018_0002.wav,5.9300625
100271,MSP-Podcast,MSP-PODCAST_0743_0019.wav,7.9
100272,MSP-Podcast,MSP-PODCAST_0743_0022_0001.wav,2.96
100273,MSP-Podcast,MSP-PODCAST_0743_0023_0002.wav,3.9700625
100274,MSP-Podcast,MSP-PODCAST_0743_0024_0004.wav,6.8500625
100275,MSP-Podcast,MSP-PODCAST_0743_0025.wav,9.88
100276,MSP-Podcast,MSP-PODCAST_0743_0026_0001.wav,4.16
100277,MSP-Podcast,MSP-PODCAST_0743_0026_0003.wav,3.8400625
100278,MSP-Podcast,MSP-PODCAST_0743_0051_0002.wav,4.2600625
100279,MSP-Podcast,MSP-PODCAST_0743_0057.wav,9.24
100280,MSP-Podcast,MSP-PODCAST_0743_0097_0001.wav,2.9
100281,MSP-Podcast,MSP-PODCAST_0743_0097_0003.wav,4.7000625
100282,MSP-Podcast,MSP-PODCAST_0743_0104_0002.wav,4.2700625
100283,MSP-Podcast,MSP-PODCAST_0743_0104_0003.wav,4.4600625
100284,MSP-Podcast,MSP-PODCAST_0743_0132_0003.wav,3.9300625
100285,MSP-Podcast,MSP-PODCAST_0743_0134_0002.wav,7.5300625
100286,MSP-Podcast,MSP-PODCAST_0743_0153.wav,9.36
100287,MSP-Podcast,MSP-PODCAST_0743_0154.wav,8.67
100288,MSP-Podcast,MSP-PODCAST_0743_0157.wav,4.88
100289,MSP-Podcast,MSP-PODCAST_0743_0184.wav,6.16
100290,MSP-Podcast,MSP-PODCAST_0743_0185_0001.wav,4.85
100291,MSP-Podcast,MSP-PODCAST_0743_0185_0003.wav,4.4800625
100292,MSP-Podcast,MSP-PODCAST_0743_0194_0003.wav,4.2400625
100293,MSP-Podcast,MSP-PODCAST_0743_0197_0003.wav,4.2100625
100294,MSP-Podcast,MSP-PODCAST_0744_0009_0002.wav,4.5900625
100295,MSP-Podcast,MSP-PODCAST_0744_0010.wav,8.1299375
100296,MSP-Podcast,MSP-PODCAST_0744_0020_0001.wav,9.47
100297,MSP-Podcast,MSP-PODCAST_0744_0020_0002.wav,3.7900625
100298,MSP-Podcast,MSP-PODCAST_0744_0027_0002.wav,10.21
100299,MSP-Podcast,MSP-PODCAST_0744_0028_0001.wav,10.44
100300,MSP-Podcast,MSP-PODCAST_0744_0029.wav,7.62
100301,MSP-Podcast,MSP-PODCAST_0744_0030_0001.wav,4.52
100302,MSP-Podcast,MSP-PODCAST_0744_0031.wav,8.36
100303,MSP-Podcast,MSP-PODCAST_0744_0034_0001.wav,7.48
100304,MSP-Podcast,MSP-PODCAST_0744_0034_0003.wav,3.6100625
100305,MSP-Podcast,MSP-PODCAST_0744_0041.wav,2.96
100306,MSP-Podcast,MSP-PODCAST_0744_0042.wav,8.0199375
100307,MSP-Podcast,MSP-PODCAST_0744_0045.wav,3.96
100308,MSP-Podcast,MSP-PODCAST_0744_0047.wav,8.3
100309,MSP-Podcast,MSP-PODCAST_0744_0049_0001.wav,5.38
100310,MSP-Podcast,MSP-PODCAST_0744_0049_0002.wav,10.1900625
100311,MSP-Podcast,MSP-PODCAST_0744_0050.wav,3.07
100312,MSP-Podcast,MSP-PODCAST_0744_0051.wav,9.8799375
100313,MSP-Podcast,MSP-PODCAST_0744_0052_0001.wav,2.9
100314,MSP-Podcast,MSP-PODCAST_0744_0052_0002.wav,10.2600625
100315,MSP-Podcast,MSP-PODCAST_0744_0052_0003.wav,4.9700625
100316,MSP-Podcast,MSP-PODCAST_0744_0053.wav,5.75
100317,MSP-Podcast,MSP-PODCAST_0744_0054.wav,9.63
100318,MSP-Podcast,MSP-PODCAST_0744_0055.wav,7.18
100319,MSP-Podcast,MSP-PODCAST_0744_0056_0001.wav,8.22
100320,MSP-Podcast,MSP-PODCAST_0744_0056_0003.wav,4.4300625
100321,MSP-Podcast,MSP-PODCAST_0744_0057.wav,4.54
100322,MSP-Podcast,MSP-PODCAST_0744_0058.wav,5.71
100323,MSP-Podcast,MSP-PODCAST_0744_0060.wav,7.0399375
100324,MSP-Podcast,MSP-PODCAST_0744_0061.wav,6.96
100325,MSP-Podcast,MSP-PODCAST_0744_0063.wav,5.02
100326,MSP-Podcast,MSP-PODCAST_0744_0064.wav,6.49
100327,MSP-Podcast,MSP-PODCAST_0744_0065.wav,8.67
100328,MSP-Podcast,MSP-PODCAST_0744_0066_0001.wav,5.85
100329,MSP-Podcast,MSP-PODCAST_0744_0066_0002.wav,5.3900625
100330,MSP-Podcast,MSP-PODCAST_0744_0070.wav,5.78
100331,MSP-Podcast,MSP-PODCAST_0744_0071_0001.wav,9.78
100332,MSP-Podcast,MSP-PODCAST_0744_0071_0003.wav,3.17
100333,MSP-Podcast,MSP-PODCAST_0744_0072.wav,3.29
100334,MSP-Podcast,MSP-PODCAST_0744_0073_0001.wav,5.47
100335,MSP-Podcast,MSP-PODCAST_0744_0073_0003.wav,5.5900625
100336,MSP-Podcast,MSP-PODCAST_0744_0075.wav,4.02
100337,MSP-Podcast,MSP-PODCAST_0744_0077.wav,8.55
100338,MSP-Podcast,MSP-PODCAST_0744_0078_0002.wav,7.37
100339,MSP-Podcast,MSP-PODCAST_0744_0079.wav,5.49
100340,MSP-Podcast,MSP-PODCAST_0744_0081.wav,6.11
100341,MSP-Podcast,MSP-PODCAST_0744_0082.wav,5.76
100342,MSP-Podcast,MSP-PODCAST_0744_0083.wav,6.0599375
100343,MSP-Podcast,MSP-PODCAST_0744_0084_0001.wav,3.89
100344,MSP-Podcast,MSP-PODCAST_0744_0085.wav,4.03
100345,MSP-Podcast,MSP-PODCAST_0744_0091_0001.wav,3.7
100346,MSP-Podcast,MSP-PODCAST_0744_0093_0001.wav,5.59
100347,MSP-Podcast,MSP-PODCAST_0744_0093_0002.wav,7.8700625
100348,MSP-Podcast,MSP-PODCAST_0744_0096.wav,6.38
100349,MSP-Podcast,MSP-PODCAST_0744_0097.wav,5.13
100350,MSP-Podcast,MSP-PODCAST_0744_0099_0002.wav,3.7300625
100351,MSP-Podcast,MSP-PODCAST_0744_0099_0004.wav,3.3200625
100352,MSP-Podcast,MSP-PODCAST_0744_0100.wav,4.1
100353,MSP-Podcast,MSP-PODCAST_0744_0103.wav,3.51
100354,MSP-Podcast,MSP-PODCAST_0744_0104_0002.wav,5.3600625
100355,MSP-Podcast,MSP-PODCAST_0744_0105.wav,7.47
100356,MSP-Podcast,MSP-PODCAST_0744_0107_0001.wav,4.73
100357,MSP-Podcast,MSP-PODCAST_0744_0107_0002.wav,5.2400625
100358,MSP-Podcast,MSP-PODCAST_0744_0107_0003.wav,5.5100625
100359,MSP-Podcast,MSP-PODCAST_0744_0112_0001.wav,6.59
100360,MSP-Podcast,MSP-PODCAST_0744_0112_0003.wav,3.8800625
100361,MSP-Podcast,MSP-PODCAST_0744_0115_0001.wav,4.05
100362,MSP-Podcast,MSP-PODCAST_0744_0118_0001.wav,6.22
100363,MSP-Podcast,MSP-PODCAST_0744_0119_0001.wav,7.98
100364,MSP-Podcast,MSP-PODCAST_0744_0119_0002.wav,7.0000625
100365,MSP-Podcast,MSP-PODCAST_0744_0120_0001.wav,2.83
100366,MSP-Podcast,MSP-PODCAST_0744_0120_0003.wav,3.6200625
100367,MSP-Podcast,MSP-PODCAST_0744_0120_0004.wav,6.9100625
100368,MSP-Podcast,MSP-PODCAST_0744_0121_0003.wav,6.0200625
100369,MSP-Podcast,MSP-PODCAST_0744_0122.wav,6.95
100370,MSP-Podcast,MSP-PODCAST_0744_0123_0001.wav,4.35
100371,MSP-Podcast,MSP-PODCAST_0744_0123_0003.wav,5.98
100372,MSP-Podcast,MSP-PODCAST_0744_0124.wav,5.29
100373,MSP-Podcast,MSP-PODCAST_0744_0125.wav,3.17
100374,MSP-Podcast,MSP-PODCAST_0744_0127.wav,4.92
100375,MSP-Podcast,MSP-PODCAST_0744_0128.wav,5.41
100376,MSP-Podcast,MSP-PODCAST_0744_0129.wav,7.01
100377,MSP-Podcast,MSP-PODCAST_0744_0130.wav,6.99
100378,MSP-Podcast,MSP-PODCAST_0744_0132_0002.wav,7.5400625
100379,MSP-Podcast,MSP-PODCAST_0744_0132_0003.wav,10.2900625
100380,MSP-Podcast,MSP-PODCAST_0744_0136.wav,8.2999375
100381,MSP-Podcast,MSP-PODCAST_0744_0137.wav,5.27
100382,MSP-Podcast,MSP-PODCAST_0744_0138_0002.wav,7.4400625
100383,MSP-Podcast,MSP-PODCAST_0744_0139.wav,2.96
100384,MSP-Podcast,MSP-PODCAST_0744_0140_0001.wav,7.4
100385,MSP-Podcast,MSP-PODCAST_0744_0140_0002.wav,7.3700625
100386,MSP-Podcast,MSP-PODCAST_0744_0141.wav,3.5799375
100387,MSP-Podcast,MSP-PODCAST_0744_0142.wav,4.27
100388,MSP-Podcast,MSP-PODCAST_0744_0143.wav,4.3
100389,MSP-Podcast,MSP-PODCAST_0744_0144.wav,6.79
100390,MSP-Podcast,MSP-PODCAST_0744_0145_0001.wav,7.21
100391,MSP-Podcast,MSP-PODCAST_0744_0145_0002.wav,5.2700625
100392,MSP-Podcast,MSP-PODCAST_0744_0146_0003.wav,3.8100625
100393,MSP-Podcast,MSP-PODCAST_0744_0146_0004.wav,4.7400625
100394,MSP-Podcast,MSP-PODCAST_0744_0148_0001.wav,7.02
100395,MSP-Podcast,MSP-PODCAST_0744_0148_0002.wav,6.8800625
100396,MSP-Podcast,MSP-PODCAST_0744_0149.wav,3.82
100397,MSP-Podcast,MSP-PODCAST_0744_0150_0002.wav,3.4800625
100398,MSP-Podcast,MSP-PODCAST_0744_0150_0003.wav,4.7900625
100399,MSP-Podcast,MSP-PODCAST_0744_0150_0004.wav,8.0100625
100400,MSP-Podcast,MSP-PODCAST_0744_0152.wav,4.65
100401,MSP-Podcast,MSP-PODCAST_0744_0153_0001.wav,7.85
100402,MSP-Podcast,MSP-PODCAST_0744_0153_0003.wav,6.6800625
100403,MSP-Podcast,MSP-PODCAST_0744_0154_0001.wav,3.33
100404,MSP-Podcast,MSP-PODCAST_0744_0155_0001.wav,3.75
100405,MSP-Podcast,MSP-PODCAST_0744_0156_0001.wav,3.8
100406,MSP-Podcast,MSP-PODCAST_0744_0157_0001.wav,6.98
100407,MSP-Podcast,MSP-PODCAST_0744_0157_0002.wav,4.0800625
100408,MSP-Podcast,MSP-PODCAST_0744_0158_0001.wav,10.17
100409,MSP-Podcast,MSP-PODCAST_0744_0158_0002.wav,2.9500625
100410,MSP-Podcast,MSP-PODCAST_0744_0159.wav,7.41
100411,MSP-Podcast,MSP-PODCAST_0744_0160.wav,3.63
100412,MSP-Podcast,MSP-PODCAST_0744_0161.wav,6.43
100413,MSP-Podcast,MSP-PODCAST_0744_0162_0001.wav,4.04
100414,MSP-Podcast,MSP-PODCAST_0744_0162_0002.wav,9.6700625
100415,MSP-Podcast,MSP-PODCAST_0744_0164.wav,7.12
100416,MSP-Podcast,MSP-PODCAST_0744_0165.wav,4.45
100417,MSP-Podcast,MSP-PODCAST_0744_0166.wav,8.5
100418,MSP-Podcast,MSP-PODCAST_0744_0167.wav,5.5899375
100419,MSP-Podcast,MSP-PODCAST_0744_0168.wav,8.48
100420,MSP-Podcast,MSP-PODCAST_0744_0169.wav,9.16
100421,MSP-Podcast,MSP-PODCAST_0744_0170_0001.wav,7.66
100422,MSP-Podcast,MSP-PODCAST_0744_0170_0002.wav,3.7400625
100423,MSP-Podcast,MSP-PODCAST_0744_0172.wav,5.43
100424,MSP-Podcast,MSP-PODCAST_0744_0174_0001.wav,7.11
100425,MSP-Podcast,MSP-PODCAST_0744_0174_0002.wav,5.7400625
100426,MSP-Podcast,MSP-PODCAST_0744_0176.wav,3.5
100427,MSP-Podcast,MSP-PODCAST_0744_0177_0001.wav,4.92
100428,MSP-Podcast,MSP-PODCAST_0744_0177_0002.wav,3.0000625
100429,MSP-Podcast,MSP-PODCAST_0744_0177_0004.wav,9.1500625
100430,MSP-Podcast,MSP-PODCAST_0744_0178.wav,7.27
100431,MSP-Podcast,MSP-PODCAST_0744_0179.wav,6.98
100432,MSP-Podcast,MSP-PODCAST_0744_0181_0001.wav,3.31
100433,MSP-Podcast,MSP-PODCAST_0744_0182.wav,3.29
100434,MSP-Podcast,MSP-PODCAST_0744_0183.wav,10.97
100435,MSP-Podcast,MSP-PODCAST_0744_0186.wav,8.72
100436,MSP-Podcast,MSP-PODCAST_0744_0187.wav,5.38
100437,MSP-Podcast,MSP-PODCAST_0744_0188.wav,7.5199375
100438,MSP-Podcast,MSP-PODCAST_0744_0189.wav,8.94
100439,MSP-Podcast,MSP-PODCAST_0744_0190_0001.wav,4.49
100440,MSP-Podcast,MSP-PODCAST_0744_0190_0002.wav,4.3100625
100441,MSP-Podcast,MSP-PODCAST_0744_0190_0003.wav,4.9700625
100442,MSP-Podcast,MSP-PODCAST_0744_0191.wav,3.76
100443,MSP-Podcast,MSP-PODCAST_0744_0192.wav,9.71
100444,MSP-Podcast,MSP-PODCAST_0744_0193_0001.wav,6.66
100445,MSP-Podcast,MSP-PODCAST_0744_0193_0002.wav,2.7500625
100446,MSP-Podcast,MSP-PODCAST_0744_0193_0003.wav,2.8900625
100447,MSP-Podcast,MSP-PODCAST_0744_0193_0004.wav,3.1000625
100448,MSP-Podcast,MSP-PODCAST_0744_0195.wav,8.63
100449,MSP-Podcast,MSP-PODCAST_0744_0197.wav,2.9
100450,MSP-Podcast,MSP-PODCAST_0744_0198.wav,3.53
100451,MSP-Podcast,MSP-PODCAST_0744_0199.wav,6.93
100452,MSP-Podcast,MSP-PODCAST_0744_0201.wav,2.83
100453,MSP-Podcast,MSP-PODCAST_0744_0202.wav,3.48
100454,MSP-Podcast,MSP-PODCAST_0744_0204_0001.wav,4.68
100455,MSP-Podcast,MSP-PODCAST_0744_0204_0002.wav,7.9000625
100456,MSP-Podcast,MSP-PODCAST_0744_0205_0001.wav,4.91
100457,MSP-Podcast,MSP-PODCAST_0744_0205_0002.wav,3.2500625
100458,MSP-Podcast,MSP-PODCAST_0744_0205_0003.wav,4.9500625
100459,MSP-Podcast,MSP-PODCAST_0744_0206.wav,7.5599375
100460,MSP-Podcast,MSP-PODCAST_0744_0208.wav,3.07
100461,MSP-Podcast,MSP-PODCAST_0744_0209_0002.wav,9.7200625
100462,MSP-Podcast,MSP-PODCAST_0744_0209_0003.wav,3.2500625
100463,MSP-Podcast,MSP-PODCAST_0744_0210.wav,7.74
100464,MSP-Podcast,MSP-PODCAST_0744_0211.wav,4.37
100465,MSP-Podcast,MSP-PODCAST_0744_0212_0001.wav,9.79
100466,MSP-Podcast,MSP-PODCAST_0744_0212_0002.wav,7.27
100467,MSP-Podcast,MSP-PODCAST_0744_0213.wav,8.74
100468,MSP-Podcast,MSP-PODCAST_0744_0214_0001.wav,3.03
100469,MSP-Podcast,MSP-PODCAST_0744_0214_0003.wav,5.6500625
100470,MSP-Podcast,MSP-PODCAST_0744_0215.wav,6.01
100471,MSP-Podcast,MSP-PODCAST_0744_0216.wav,8.51
100472,MSP-Podcast,MSP-PODCAST_0744_0217.wav,5.38
100473,MSP-Podcast,MSP-PODCAST_0744_0218_0001.wav,6.54
100474,MSP-Podcast,MSP-PODCAST_0744_0218_0002.wav,5.7500625
100475,MSP-Podcast,MSP-PODCAST_0744_0218_0003.wav,6.4500625
100476,MSP-Podcast,MSP-PODCAST_0744_0219.wav,6.27
100477,MSP-Podcast,MSP-PODCAST_0744_0220_0001.wav,5.98
100478,MSP-Podcast,MSP-PODCAST_0744_0220_0002.wav,5.85
100479,MSP-Podcast,MSP-PODCAST_0744_0221.wav,4.07
100480,MSP-Podcast,MSP-PODCAST_0744_0222.wav,7.34
100481,MSP-Podcast,MSP-PODCAST_0744_0223.wav,7.19
100482,MSP-Podcast,MSP-PODCAST_0744_0224.wav,3.22
100483,MSP-Podcast,MSP-PODCAST_0744_0225.wav,10.17
100484,MSP-Podcast,MSP-PODCAST_0744_0227.wav,9.06
